path,class_name,class_id
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132323_004.jpg,cerda_001,0
dataset_procesado\cerda_011\20260320_141249.jpg,cerda_011,10
dataset_procesado\cerda_001\20260317_133413_019.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132546_011.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132100_009.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132500_017.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132542_014.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132100_022.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132434_025.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132542_016.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133538_011.jpg,cerda_002,1
dataset_procesado\cerda_005\20250511_104558_006.jpg,cerda_005,4
dataset_procesado\cerda_002\20260317_133422_032.jpg,cerda_002,1
dataset_procesado\cerda_003\20260320_141959_042.jpg,cerda_003,2
dataset_procesado\cerda_001\20260317_133411_003.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132359_043.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432377-20260317_131521.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133538_019.jpg,cerda_002,1
dataset_procesado\cerda_005\20250511_104558_018.jpg,cerda_005,4
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132439_031.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132359_056.jpg,cerda_001,0
dataset_procesado\cerda_001\20260317_133411_006.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132542_015.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104706.jpg,cerda_005,4
dataset_procesado\cerda_012\20260317_132434_013.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104602_001.jpg,cerda_005,4
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132434_037.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134053.jpg,cerda_007,6
dataset_procesado\cerda_003\20260320_141959_044.jpg,cerda_003,2
dataset_procesado\cerda_010\20260320_140130.jpg,cerda_010,9
dataset_procesado\cerda_012\20260317_132532_063.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132434_049.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132532_047.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133428_058.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132546_004.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432228-20260317_132542_018.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132406_053.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132434_028.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133422_045.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132447_029.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132551_068.jpg,cerda_012,11
dataset_procesado\cerda_004\20260320_140740.jpg,cerda_004,3
dataset_procesado\cerda_011\20260320_141332(0).jpg,cerda_011,10
dataset_procesado\cerda_002\20260317_133422_023.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132500_004.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104735_018.jpg,cerda_005,4
dataset_procesado\cerda_007\20260317_134123_068.jpg,cerda_007,6
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132100_067.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132532_062.jpg,cerda_012,11
dataset_procesado\cerda_012\20260320_134930_029.jpg,cerda_012,11
dataset_procesado\cerda_004\IMG-20250420-WA0055.jpg,cerda_004,3
dataset_procesado\cerda_002\20260317_133622_010.jpg,cerda_002,1
dataset_procesado\cerda_001\20260317_132406_061.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132351_040.jpg,cerda_001,0
dataset_procesado\cerda_003\20260320_142029_001.jpg,cerda_003,2
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132351_027.jpg,cerda_001,0
dataset_procesado\cerda_006\IMG-20250420-WA0032.jpg,cerda_006,5
dataset_procesado\cerda_004\20260320_140720_006.jpg,cerda_004,3
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132100_025.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133428_049.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132511_056.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132447_014.jpg,cerda_012,11
dataset_procesado\cerda_011\20260320_141309_013.jpg,cerda_011,10
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132500_060.jpg,cerda_012,11
dataset_procesado\cerda_004\IMG-20250420-WA0084.jpg,cerda_004,3
dataset_procesado\cerda_005\20250511_104558_040.jpg,cerda_005,4
dataset_procesado\cerda_011\20260320_141332.jpg,cerda_011,10
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_090.jpg,cerda_001,0
dataset_procesado\cerda_004\IMG-20250420-WA0076.jpg,cerda_004,3
dataset_procesado\cerda_012\20260320_134930_001.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132546_076.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_133413_017.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133446_043.jpg,cerda_002,1
dataset_procesado\cerda_007\20260320_141703_002.jpg,cerda_007,6
dataset_procesado\cerda_012\20260401_111041_010.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432381-20260317_132447_038.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104558_042.jpg,cerda_005,4
dataset_procesado\cerda_008\20260320_142316.jpg,cerda_008,7
dataset_procesado\cerda_012\IMG-20250420-WA0153.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133428_019.jpg,cerda_002,1
dataset_procesado\cerda_001\20260317_132359_059.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132511_060.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134150.jpg,cerda_007,6
dataset_procesado\cerda_002\20260317_133422_025.jpg,cerda_002,1
dataset_procesado\cerda_001\20260320_135731_004.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_060.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132551_037.jpg,cerda_012,11
dataset_procesado\cerda_007\20260320_141634.jpg,cerda_007,6
dataset_procesado\cerda_002\20260317_133607.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132500_026.jpg,cerda_012,11
dataset_procesado\cerda_004\20260320_140631.jpg,cerda_004,3
dataset_procesado\cerda_012\20260317_132511_033.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133542_015.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132447_022.jpg,cerda_012,11
dataset_procesado\cerda_007\20260320_141559.jpg,cerda_007,6
dataset_procesado\cerda_002\20260317_133422_080.jpg,cerda_002,1
dataset_procesado\cerda_012\20260320_134817.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132340_020.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_031.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132328_076.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132233_010.jpg,cerda_001,0
dataset_procesado\cerda_001\20260401_111332_011.jpg,cerda_001,0
dataset_procesado\cerda_012\20260401_111041_028.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132518_006.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_133413_016.jpg,cerda_001,0
dataset_procesado\cerda_001\20260317_132406_042.jpg,cerda_001,0
dataset_procesado\cerda_006\IMG-20250420-WA0039.jpg,cerda_006,5
dataset_procesado\cerda_012\20260320_134940_004.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132551_003.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132532_052.jpg,cerda_012,11
dataset_procesado\cerda_012\IMG-20250420-WA0138.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132328_084.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_058.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132518_019.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132546_007.jpg,cerda_012,11
dataset_procesado\cerda_012\20260320_135020.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132546_059.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132340_088.jpg,cerda_001,0
dataset_procesado\cerda_005\20250511_104735_011.jpg,cerda_005,4
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132546_048.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132551_061.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132323_032.jpg,cerda_001,0
dataset_procesado\cerda_007\20260317_134123_071.jpg,cerda_007,6
dataset_procesado\cerda_012\IMG-20250420-WA0147.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132500_058.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132532_002.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132434_031.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132551_065.jpg,cerda_012,11
dataset_procesado\cerda_007\20260320_141606.jpg,cerda_007,6
dataset_procesado\cerda_005\20250511_104735_037.jpg,cerda_005,4
dataset_procesado\cerda_007\20260317_134152.jpg,cerda_007,6
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_070.jpg,cerda_001,0
dataset_procesado\cerda_007\20260317_134206_051.jpg,cerda_007,6
dataset_procesado\cerda_007\20260317_134206_041.jpg,cerda_007,6
dataset_procesado\cerda_003\20260320_141957.jpg,cerda_003,2
dataset_procesado\cerda_002\20260317_133626_004.jpg,cerda_002,1
dataset_procesado\cerda_007\20260320_141631.jpg,cerda_007,6
dataset_procesado\cerda_012\.trashed-1776432381-20260317_132447_023.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104735_007.jpg,cerda_005,4
dataset_procesado\cerda_002\20260317_133502_014.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132511_059.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132351_031.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132532_006.jpg,cerda_012,11
dataset_procesado\cerda_001\20260320_135731_003.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132542_026.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132359_031.jpg,cerda_001,0
dataset_procesado\cerda_005\20250511_104618_005.jpg,cerda_005,4
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_019.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132439_029.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133633.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132532_022.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132233_015.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132511_012.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132447_021.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_042.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132546_044.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432378-20260317_131959.jpg,cerda_001,0
dataset_procesado\cerda_007\20260317_134123_062.jpg,cerda_007,6
dataset_procesado\cerda_005\20250511_104735_003.jpg,cerda_005,4
dataset_procesado\cerda_012\20260320_135002.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133456.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132532_011.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134123_074.jpg,cerda_007,6
dataset_procesado\cerda_012\20250511_105826.jpg,cerda_012,11
dataset_procesado\cerda_001\20260401_111337_005.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133458_012.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132100_019.jpg,cerda_001,0
dataset_procesado\cerda_007\20260320_141543.jpg,cerda_007,6
dataset_procesado\cerda_012\20260317_132447_024.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104613_007.jpg,cerda_005,4
dataset_procesado\cerda_007\20260317_134140.jpg,cerda_007,6
dataset_procesado\cerda_012\20260401_111133.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_076.jpg,cerda_001,0
dataset_procesado\cerda_007\20260317_134123_045.jpg,cerda_007,6
dataset_procesado\cerda_002\20260317_133422_068.jpg,cerda_002,1
dataset_procesado\cerda_012\20260401_111037.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132500_027.jpg,cerda_012,11
dataset_procesado\cerda_012\20260320_134940_014.jpg,cerda_012,11
dataset_procesado\cerda_012\20260320_134940_005.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134123_019.jpg,cerda_007,6
dataset_procesado\cerda_012\20260317_132500_047.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_133413_026.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132447_025.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_132359_040.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132532_080.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133458_028.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132518_020.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132551_069.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133458_034.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132532_018.jpg,cerda_012,11
dataset_procesado\cerda_007\20260320_141655_006.jpg,cerda_007,6
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132100_043.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132100_066.jpg,cerda_001,0
dataset_procesado\cerda_005\20250511_104735_030.jpg,cerda_005,4
dataset_procesado\cerda_002\20260317_133428_005.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132406_018.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132434_014.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132434_019.jpg,cerda_012,11
dataset_procesado\cerda_003\20260320_142029_004.jpg,cerda_003,2
dataset_procesado\cerda_004\20260320_140806.jpg,cerda_004,3
dataset_procesado\cerda_002\20260317_133428_054.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132511_035.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134206_039.jpg,cerda_007,6
dataset_procesado\cerda_012\20260401_111038.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132439_026.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132359_039.jpg,cerda_001,0
dataset_procesado\cerda_012\20260320_134909_013.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132511_026.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133422_021.jpg,cerda_002,1
dataset_procesado\cerda_012\20260401_111041_023.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132406_005.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132546_064.jpg,cerda_012,11
dataset_procesado\cerda_003\20260320_142042_013.jpg,cerda_003,2
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132351_034.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132546_030.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134206_079.jpg,cerda_007,6
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132323_002.jpg,cerda_001,0
dataset_procesado\cerda_004\20260320_140813.jpg,cerda_004,3
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132351_055.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132511_058.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133458_015.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132546_055.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132500_001.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132500_065.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432377-20260317_131408.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132406_007.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_079.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432377-20260317_131514.jpg,cerda_012,11
dataset_procesado\cerda_003\20260320_142042_006.jpg,cerda_003,2
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132551_072.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132546_066.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132500_024.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133502_005.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132511_034.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132351_009.jpg,cerda_001,0
dataset_procesado\cerda_007\20260317_134123_035.jpg,cerda_007,6
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_055.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134106.jpg,cerda_007,6
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132439_046.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132406_059.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133428_012.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132500_055.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133435_008.jpg,cerda_002,1
dataset_procesado\cerda_002\20260317_133538_032.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_040.jpg,cerda_012,11
dataset_procesado\cerda_004\IMG-20250420-WA0057.jpg,cerda_004,3
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_095.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132518_009.jpg,cerda_012,11
dataset_procesado\cerda_004\IMG-20250420-WA0048.jpg,cerda_004,3
dataset_procesado\cerda_006\IMG-20250420-WA0041.jpg,cerda_006,5
dataset_procesado\cerda_012\20260320_134940_019.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_132406_049.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432377-20260317_132434_062.jpg,cerda_012,11
dataset_procesado\cerda_012\20260320_134909_004.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132532_004.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132323_041.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132447_048.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104558_029.jpg,cerda_005,4
dataset_procesado\cerda_012\20260317_132511_009.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_024.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133446_031.jpg,cerda_002,1
dataset_procesado\cerda_007\20260317_134123_029.jpg,cerda_007,6
dataset_procesado\cerda_003\20260320_141959_033.jpg,cerda_003,2
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132323_018.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132500_039.jpg,cerda_012,11
dataset_procesado\cerda_007\20260320_141655_049.jpg,cerda_007,6
dataset_procesado\cerda_003\20260320_142032_012.jpg,cerda_003,2
dataset_procesado\cerda_005\20250511_104735_024.jpg,cerda_005,4
dataset_procesado\cerda_002\20260317_133446_033.jpg,cerda_002,1
dataset_procesado\cerda_007\20260320_141625_008.jpg,cerda_007,6
dataset_procesado\cerda_012\20250511_105842.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132511_022.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132532_040.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133502_001.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132340_026.jpg,cerda_001,0
dataset_procesado\cerda_001\20260317_133413_003.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132328_061.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132542_012.jpg,cerda_012,11
dataset_procesado\cerda_003\20260320_141959_017.jpg,cerda_003,2
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_043.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132500_068.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133622_006.jpg,cerda_002,1
dataset_procesado\cerda_008\20260320_142335_002.jpg,cerda_008,7
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132500_006.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132532_015.jpg,cerda_012,11
dataset_procesado\cerda_003\20260317_133820.jpg,cerda_003,2
dataset_procesado\cerda_007\20260317_134206_071.jpg,cerda_007,6
dataset_procesado\cerda_012\20260317_132511_011.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_086.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132551_063.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132434_057.jpg,cerda_012,11
dataset_procesado\cerda_007\20260320_141655_045.jpg,cerda_007,6
dataset_procesado\cerda_012\20260317_132551_071.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132434_021.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132406_003.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132233_039.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133422_031.jpg,cerda_002,1
dataset_procesado\cerda_012\20260320_134712.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133422_024.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132447_057.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432381-20260317_132439_034.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132546_054.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_021.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132340_036.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133601_007.jpg,cerda_002,1
dataset_procesado\cerda_012\IMG-20250420-WA0152.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_027.jpg,cerda_012,11
dataset_procesado\cerda_007\20260320_141655_009.jpg,cerda_007,6
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132233_031.jpg,cerda_001,0
dataset_procesado\cerda_012\20260320_135028.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104602_028.jpg,cerda_005,4
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132100_077.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132439_031.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_132406_040.jpg,cerda_001,0
dataset_procesado\cerda_007\20260320_141625_006.jpg,cerda_007,6
dataset_procesado\cerda_010\20260320_140128.jpg,cerda_010,9
dataset_procesado\cerda_012\IMG-20250420-WA0143.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132532_014.jpg,cerda_012,11
dataset_procesado\cerda_004\20260320_140627.jpg,cerda_004,3
dataset_procesado\cerda_012\20260317_132500_016.jpg,cerda_012,11
dataset_procesado\cerda_010\20260320_141049.jpg,cerda_010,9
dataset_procesado\cerda_002\20260317_133428_064.jpg,cerda_002,1
dataset_procesado\cerda_008\20260320_142338_020.jpg,cerda_008,7
dataset_procesado\cerda_001\20260317_133411_005.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132511_028.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132434_022.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132406_023.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132500_063.jpg,cerda_012,11
dataset_procesado\cerda_009\20260320_140255.jpg,cerda_009,8
dataset_procesado\cerda_008\20260320_142338_011.jpg,cerda_008,7
dataset_procesado\cerda_012\20260317_132546_019.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133428_021.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132500_030.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133538_002.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132500_046.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_133413_029.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133422_003.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132551_040.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134123_031.jpg,cerda_007,6
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_047.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104618_003.jpg,cerda_005,4
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132532_085.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132233_035.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132532_086.jpg,cerda_012,11
dataset_procesado\cerda_004\20260320_140720_002.jpg,cerda_004,3
dataset_procesado\cerda_005\20250511_104735_008.jpg,cerda_005,4
dataset_procesado\cerda_011\20260320_141336.jpg,cerda_011,10
dataset_procesado\cerda_012\20260317_132518_003.jpg,cerda_012,11
dataset_procesado\cerda_012\IMG-20250420-WA0176.jpg,cerda_012,11
dataset_procesado\cerda_004\IMG-20250420-WA0069.jpg,cerda_004,3
dataset_procesado\cerda_012\20260317_132518_012.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132532_010.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_133413_013.jpg,cerda_001,0
dataset_procesado\cerda_012\20260401_111027.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104602_038.jpg,cerda_005,4
dataset_procesado\cerda_010\20260320_141058.jpg,cerda_010,9
dataset_procesado\cerda_012\20260317_132447_044.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132532_005.jpg,cerda_012,11
dataset_procesado\cerda_008\20260320_142306.jpg,cerda_008,7
dataset_procesado\cerda_001\20260317_132359_054.jpg,cerda_001,0
dataset_procesado\cerda_005\20250511_104613_003.jpg,cerda_005,4
dataset_procesado\cerda_001\20260320_135731_017.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_034.jpg,cerda_001,0
dataset_procesado\cerda_007\20260317_134054.jpg,cerda_007,6
dataset_procesado\cerda_007\20260317_134146.jpg,cerda_007,6
dataset_procesado\cerda_012\20260317_132532_039.jpg,cerda_012,11
